location_id,year_id,mean_value
532,1951,0.627741585
532,1952,0.62354348
532,1953,0.617921882
532,1954,0.611415013
532,1955,0.604293323
532,1956,0.596918283
532,1957,0.595106862
532,1958,0.595637808
532,1959,0.596005079
532,1960,0.598271633
532,1961,0.60554747
532,1962,0.618007441
532,1963,0.631629636
532,1964,0.646879109
532,1965,0.660447114
532,1966,0.671489696
532,1967,0.680873036
532,1968,0.685447178
532,1969,0.685065341
532,1970,0.688098268
532,1971,0.70062831
532,1972,0.714355702
532,1973,0.724487164
532,1974,0.735811384
532,1975,0.745111503
532,1976,0.749661295
532,1977,0.753357465
532,1978,0.755641812
532,1979,0.755158807
532,1980,0.754865343
532,1981,0.756462653
532,1982,0.758506665
532,1983,0.761080941
532,1984,0.763044897
532,1985,0.764812024
532,1986,0.766146564
532,1987,0.765504121
532,1988,0.763168663
532,1989,0.761556719
532,1990,0.763381735
532,1991,0.768026436
532,1992,0.772280537
532,1993,0.776175992
532,1994,0.780142973
532,1995,0.783423117
532,1996,0.785401615
532,1997,0.786877149
532,1998,0.788712874
532,1999,0.790957248
532,2000,0.794496418
532,2001,0.799837947
532,2002,0.804126676
532,2003,0.806099371
532,2004,0.806759122
532,2005,0.806358852
532,2006,0.807178399
532,2007,0.811486575
532,2008,0.818706183
532,2009,0.827400256
532,2010,0.834635541
532,2011,0.839087997
532,2012,0.842326526
532,2013,0.845049413
532,2014,0.847682787
532,2015,0.85058592
532,2016,0.854105249
532,2017,0.857985451
532,2018,0.861789872
532,2019,0.865484545
532,2020,0.868367721
532,2021,0.871167878
532,2022,0.87393171
532,2023,0.876349821
533,1950,0.560324227
533,1951,0.554636371
533,1952,0.550514996
533,1953,0.544824079
533,1954,0.538168344
533,1955,0.530454319
533,1956,0.52179311
533,1957,0.521236783
533,1958,0.524776878
533,1959,0.528566006
533,1960,0.534239306
533,1961,0.545605775
533,1962,0.563160745
533,1963,0.581124239
533,1964,0.600289513
533,1965,0.617251346
533,1966,0.631369556
533,1967,0.643878707
533,1968,0.652402209
533,1969,0.658550824
533,1970,0.666942018
533,1971,0.678044742
533,1972,0.689635339
533,1973,0.700630629
533,1974,0.710227545
533,1975,0.717297341
533,1976,0.7226364
533,1977,0.727013933
533,1978,0.730767955
533,1979,0.734072895
533,1980,0.736706429
533,1981,0.73941206
533,1982,0.741752621
533,1983,0.743874867
533,1984,0.745744991
533,1985,0.747338116
533,1986,0.74834425
533,1987,0.748910392
533,1988,0.749000714
533,1989,0.749712441
533,1990,0.75192285
533,1991,0.755481924
533,1992,0.759624342
533,1993,0.763482888
533,1994,0.766601446
533,1995,0.769160333
533,1996,0.77091788
533,1997,0.771913924
533,1998,0.772676112
533,1999,0.773921003
533,2000,0.776231722
533,2001,0.778969157
533,2002,0.781311104
533,2003,0.782984817
533,2004,0.784658496
533,2005,0.786249182
533,2006,0.789320453
533,2007,0.795039391
533,2008,0.801713699
533,2009,0.808040874
533,2010,0.814329588
533,2011,0.819681262
533,2012,0.824696309
533,2013,0.82899086
533,2014,0.833020852
533,2015,0.836822924
533,2016,0.840903863
533,2017,0.84473796
533,2018,0.848646539
533,2019,0.852438057
533,2020,0.855381226
533,2021,0.857875844
533,2022,0.86037885
533,2023,0.8629828
534,1950,0.608990147
534,1951,0.606250312
534,1952,0.604392953
534,1953,0.601306592
534,1954,0.597153099
534,1955,0.592485946
534,1956,0.587794285
534,1957,0.587911971
534,1958,0.590090139
534,1959,0.592105701
534,1960,0.595926317
534,1961,0.6042158
534,1962,0.617024809
534,1963,0.631074474
534,1964,0.646938779
534,1965,0.661383933
534,1966,0.673101017
534,1967,0.683078237
534,1968,0.689100626
534,1969,0.691665703
534,1970,0.697965167
534,1971,0.70893015
534,1972,0.717814097
534,1973,0.724037841
534,1974,0.728350503
534,1975,0.732263322
534,1976,0.737761684
534,1977,0.743353333
534,1978,0.747178161
534,1979,0.748808321
534,1980,0.75003156
534,1981,0.750916422
534,1982,0.750245881
534,1983,0.752661452
534,1984,0.758826697
534,1985,0.763844324
534,1986,0.766074796
534,1987,0.76707053
534,1988,0.766183872
534,1989,0.76318639
534,1990,0.762297392
534,1991,0.763844588
534,1992,0.765895852
534,1993,0.768687423
534,1994,0.773675377
534,1995,0.778947044
534,1996,0.784443811
534,1997,0.789461887
534,1998,0.791533026
534,1999,0.794196562
534,2000,0.798490766
534,2001,0.802908699
534,2002,0.805984243
534,2003,0.808747808
534,2004,0.812438578
534,2005,0.814353722
534,2006,0.813968591
534,2007,0.813684604
534,2008,0.815410476
534,2009,0.820994799
534,2010,0.827320178
534,2011,0.83252639
534,2012,0.837039498
534,2013,0.841012225
534,2014,0.844647378
534,2015,0.847160752
534,2016,0.849590496
534,2017,0.852695478
534,2018,0.856223073
534,2019,0.860041671
534,2020,0.864554554
534,2021,0.868032183
534,2022,0.870344513
534,2023,0.872741681
535,1950,0.606992761
535,1951,0.600092436
535,1952,0.594543125
535,1953,0.587256885
535,1954,0.578635414
535,1955,0.569186873
535,1956,0.559242375
535,1957,0.554956519
535,1958,0.554366618
535,1959,0.554410997
535,1960,0.556627829
535,1961,0.564738903
535,1962,0.579370594
535,1963,0.59576761
535,1964,0.614829122
535,1965,0.631946
535,1966,0.645241486
535,1967,0.655869341
535,1968,0.661598241
535,1969,0.663124432
535,1970,0.668744563
535,1971,0.680975123
535,1972,0.692511648
535,1973,0.698295304
535,1974,0.698772958
535,1975,0.69991985
535,1976,0.703072807
535,1977,0.706023979
535,1978,0.708746881
535,1979,0.711015168
535,1980,0.71469194
535,1981,0.720428957
535,1982,0.725997372
535,1983,0.732150874
535,1984,0.737758719
535,1985,0.743801206
535,1986,0.748656274
535,1987,0.750463406
535,1988,0.750682135
535,1989,0.749089197
535,1990,0.746865238
535,1991,0.747036102
535,1992,0.750235802
535,1993,0.754769371
535,1994,0.757277311
535,1995,0.758686742
535,1996,0.761707216
535,1997,0.76426752
535,1998,0.766609559
535,1999,0.770744316
535,2000,0.775382113
535,2001,0.779611746
535,2002,0.782988727
535,2003,0.784647641
535,2004,0.785395848
535,2005,0.784024809
535,2006,0.78184815
535,2007,0.782465718
535,2008,0.789470938
535,2009,0.798896425
535,2010,0.80558732
535,2011,0.809188721
535,2012,0.811753491
535,2013,0.813571184
535,2014,0.815848709
535,2015,0.819966993
535,2016,0.825118221
535,2017,0.830431067
535,2018,0.835241242
535,2019,0.839913868
535,2020,0.844508745
535,2021,0.849183195
535,2022,0.853263567
535,2023,0.856480651
536,1950,0.627415861
536,1951,0.623939139
536,1952,0.62124221
536,1953,0.617345161
536,1954,0.61252741
536,1955,0.607206724
536,1956,0.601873336
536,1957,0.601357375
536,1958,0.603023036
536,1959,0.604297092
536,1960,0.607490322
536,1961,0.615107392
536,1962,0.62730492
536,1963,0.640747886
536,1964,0.655846696
536,1965,0.669469902
536,1966,0.680740954
536,1967,0.690516972
536,1968,0.69634842
536,1969,0.698759537
536,1970,0.705744749
536,1971,0.720115647
536,1972,0.73335357
536,1973,0.741934779
536,1974,0.747891251
536,1975,0.751948742
536,1976,0.754104347
536,1977,0.756853192
536,1978,0.758263672
536,1979,0.757525867
536,1980,0.760082324
536,1981,0.765580101
536,1982,0.770095435
536,1983,0.774095182
536,1984,0.777300555
536,1985,0.780634055
536,1986,0.782689387
536,1987,0.7823764
536,1988,0.780295021
536,1989,0.777745932
536,1990,0.777645493
536,1991,0.779887929
536,1992,0.782747908
536,1993,0.785539304
536,1994,0.789117827
536,1995,0.79372773
536,1996,0.79778651
536,1997,0.800607152
536,1998,0.802992708
536,1999,0.805600154
536,2000,0.80948946
536,2001,0.815331828
536,2002,0.820907696
536,2003,0.825306409
536,2004,0.828886349
536,2005,0.830577506
536,2006,0.831874051
536,2007,0.836056099
536,2008,0.841111987
536,2009,0.845226081
536,2010,0.849450418
536,2011,0.853346645
536,2012,0.856658817
536,2013,0.859572366
536,2014,0.862106953
536,2015,0.865484578
536,2016,0.869244491
536,2017,0.872759052
536,2018,0.87646216
536,2019,0.880060615
536,2020,0.883387259
536,2021,0.886510076
536,2022,0.888949377
536,2023,0.890539275
537,1950,0.611002753
537,1951,0.606338604
537,1952,0.602575234
537,1953,0.597489738
537,1954,0.591354907
537,1955,0.584618081
537,1956,0.577804292
537,1957,0.576473713
537,1958,0.577658993
537,1959,0.578473811
537,1960,0.581418998
537,1961,0.589414612
537,1962,0.602542422
537,1963,0.617099884
537,1964,0.633250375
537,1965,0.647780889
537,1966,0.659580492
537,1967,0.66966192
537,1968,0.675157211
537,1969,0.676492395
537,1970,0.682623296
537,1971,0.69743993
537,1972,0.710879802
537,1973,0.719236814
537,1974,0.726415209
537,1975,0.731711529
537,1976,0.733810484
537,1977,0.736411788
537,1978,0.738539583
537,1979,0.739907559
537,1980,0.744347428
537,1981,0.750311738
537,1982,0.754878784
537,1983,0.759124184
537,1984,0.7618414
537,1985,0.764405704
537,1986,0.767071284
537,1987,0.766924788
537,1988,0.764673987
537,1989,0.762607859
537,1990,0.762476635
537,1991,0.764823695
537,1992,0.767938948
537,1993,0.770698049
537,1994,0.772959992
537,1995,0.774728744
537,1996,0.776267475
537,1997,0.777450681
537,1998,0.778737373
537,1999,0.781069948
537,2000,0.785529935
537,2001,0.790665266
537,2002,0.79384199
537,2003,0.795024062
537,2004,0.795510676
537,2005,0.794928703
537,2006,0.794600727
537,2007,0.796579313
537,2008,0.801649332
537,2009,0.808496052
537,2010,0.813959012
537,2011,0.817205728
537,2012,0.819864312
537,2013,0.822896215
537,2014,0.826223629
537,2015,0.829958446
537,2016,0.833550381
537,2017,0.836175571
537,2018,0.839175751
537,2019,0.84327889
537,2020,0.846820144
537,2021,0.849772797
537,2022,0.852630964
537,2023,0.855310901
538,1950,0.628069992
538,1951,0.623525123
538,1952,0.619722861
538,1953,0.614764516
538,1954,0.60876341
538,1955,0.602391148
538,1956,0.595814813
538,1957,0.593757958
538,1958,0.593389644
538,1959,0.594213094
538,1960,0.596490429
538,1961,0.603189076
538,1962,0.61459183
538,1963,0.627449133
538,1964,0.642596442
538,1965,0.656518078
538,1966,0.667635083
538,1967,0.677209118
538,1968,0.683330484
538,1969,0.687141656
538,1970,0.696391137
538,1971,0.712096741
538,1972,0.725247015
538,1973,0.73243858
538,1974,0.736386321
538,1975,0.739066987
538,1976,0.740314275
538,1977,0.741700827
538,1978,0.743213784
538,1979,0.743653054
538,1980,0.746946786
538,1981,0.753065308
538,1982,0.758210846
538,1983,0.762657895
538,1984,0.767260971
538,1985,0.77217496
538,1986,0.776598982
538,1987,0.778687243
538,1988,0.77810923
538,1989,0.777304447
538,1990,0.778282308
538,1991,0.780623282
538,1992,0.783785217
538,1993,0.787087348
538,1994,0.789583092
538,1995,0.791487284
538,1996,0.793890897
538,1997,0.796076328
538,1998,0.797841285
538,1999,0.800679695
538,2000,0.804975725
538,2001,0.809813262
538,2002,0.813238568
538,2003,0.814803581
538,2004,0.814709164
538,2005,0.813860881
538,2006,0.814455424
538,2007,0.818516759
538,2008,0.824468797
538,2009,0.828898436
538,2010,0.832945709
538,2011,0.836381019
538,2012,0.839511148
538,2013,0.842750875
538,2014,0.846424331
538,2015,0.849920176
538,2016,0.853820969
538,2017,0.857443272
538,2018,0.8605689
538,2019,0.863762471
538,2020,0.866366649
538,2021,0.868967963
538,2022,0.871455636
538,2023,0.873743322
539,1950,0.630466016
539,1951,0.626143223
539,1952,0.622519301
539,1953,0.617745455
539,1954,0.611748046
539,1955,0.605274771
539,1956,0.598730377
539,1957,0.597020161
539,1958,0.597467861
539,1959,0.597778297
539,1960,0.600099341
539,1961,0.607091596
539,1962,0.618923519
539,1963,0.632256734
539,1964,0.647431651
539,1965,0.661212864
539,1966,0.672455596
539,1967,0.682283833
539,1968,0.688850684
539,1969,0.694135113
539,1970,0.703485893
539,1971,0.717718935
539,1972,0.73002755
539,1973,0.73616723
539,1974,0.737356565
539,1975,0.737849147
539,1976,0.739688852
539,1977,0.74237449
539,1978,0.743745348
539,1979,0.742732209
539,1980,0.742491048
539,1981,0.745206195
539,1982,0.74900897
539,1983,0.753483214
539,1984,0.757790649
539,1985,0.761126845
539,1986,0.764722802
539,1987,0.767530314
539,1988,0.768633314
539,1989,0.768928362
539,1990,0.770217087
539,1991,0.772584113
539,1992,0.774629011
539,1993,0.777517579
539,1994,0.780787993
539,1995,0.784133578
539,1996,0.786120951
539,1997,0.78691187
539,1998,0.787786257
539,1999,0.789360254
539,2000,0.793583232
539,2001,0.798420507
539,2002,0.801813054
539,2003,0.804471747
539,2004,0.805728257
539,2005,0.805335399
539,2006,0.805432312
539,2007,0.807898839
539,2008,0.812212117
539,2009,0.816052195
539,2010,0.820039442
539,2011,0.824599581
539,2012,0.829623873
539,2013,0.834426102
539,2014,0.837820676
539,2015,0.841848811
539,2016,0.846640599
539,2017,0.850332396
539,2018,0.853345369
539,2019,0.856393331
539,2020,0.859369002
539,2021,0.862378703
539,2022,0.864893151
539,2023,0.867306618
540,1950,0.556336919
540,1951,0.552081381
540,1952,0.549196286
540,1953,0.544954486
540,1954,0.540027289
540,1955,0.534556689
540,1956,0.529018229
540,1957,0.529533782
540,1958,0.532793144
540,1959,0.535435253
540,1960,0.540235441
540,1961,0.550262325
540,1962,0.565492479
540,1963,0.581626077
540,1964,0.59907853
540,1965,0.614504542
540,1966,0.627172164
540,1967,0.638069557
540,1968,0.644162285
540,1969,0.645333947
540,1970,0.648277352
540,1971,0.661085636
540,1972,0.675696647
540,1973,0.684622458
540,1974,0.689781743
540,1975,0.69311163
540,1976,0.695252189
540,1977,0.698949619
540,1978,0.703026016
540,1979,0.70529073
540,1980,0.709338944
540,1981,0.714804413
540,1982,0.719710081
540,1983,0.724939937
540,1984,0.729101436
540,1985,0.732620912
540,1986,0.735972219
540,1987,0.737902213
540,1988,0.736477868
540,1989,0.733765406
540,1990,0.733642074
540,1991,0.736363027
540,1992,0.740404563
540,1993,0.743740229
540,1994,0.746742334
540,1995,0.749947153
540,1996,0.752207761
540,1997,0.753979881
540,1998,0.755814498
540,1999,0.757802031
540,2000,0.762042997
540,2001,0.767732377
540,2002,0.772554927
540,2003,0.776259142
540,2004,0.778193775
540,2005,0.777318495
540,2006,0.775209856
540,2007,0.774209952
540,2008,0.777619366
540,2009,0.784436001
540,2010,0.790565577
540,2011,0.79505465
540,2012,0.798381591
540,2013,0.80182584
540,2014,0.805154665
540,2015,0.80887764
540,2016,0.812935912
540,2017,0.816575357
540,2018,0.820604116
540,2019,0.824904005
540,2020,0.828615981
540,2021,0.831754756
540,2022,0.834666647
540,2023,0.837629253
541,1950,0.552949685
541,1951,0.547866806
541,1952,0.544009295
541,1953,0.538326378
541,1954,0.531579844
541,1955,0.523814502
541,1956,0.515680098
541,1957,0.514664632
541,1958,0.516894342
541,1959,0.518438208
541,1960,0.522360333
541,1961,0.532469935
541,1962,0.548890442
541,1963,0.566406357
541,1964,0.585714258
541,1965,0.602709029
541,1966,0.616447707
541,1967,0.628497915
541,1968,0.636431842
541,1969,0.643056888
541,1970,0.653841638
541,1971,0.668956374
541,1972,0.682693691
541,1973,0.692623599
541,1974,0.698062889
541,1975,0.700711913
541,1976,0.702688616
541,1977,0.705172292
541,1978,0.706878976
541,1979,0.706489276
541,1980,0.706170487
541,1981,0.706458465
541,1982,0.708191803
541,1983,0.712352925
541,1984,0.716049032
541,1985,0.720737171
541,1986,0.727043715
541,1987,0.730934738
541,1988,0.732044252
541,1989,0.732051818
541,1990,0.731811786
541,1991,0.733159706
541,1992,0.736172281
541,1993,0.740483005
541,1994,0.745785012
541,1995,0.750008497
541,1996,0.751499716
541,1997,0.751632855
541,1998,0.752750194
541,1999,0.75559253
541,2000,0.76100483
541,2001,0.767106214
541,2002,0.77139609
541,2003,0.775291203
541,2004,0.781399767
541,2005,0.784044656
541,2006,0.781832993
541,2007,0.782201228
541,2008,0.785682573
541,2009,0.791035206
541,2010,0.797546817
541,2011,0.801770497
541,2012,0.804397426
541,2013,0.806554578
541,2014,0.808531497
541,2015,0.811421075
541,2016,0.815499763
541,2017,0.819075778
541,2018,0.822470652
541,2019,0.825994722
541,2020,0.828629805
541,2021,0.831361514
541,2022,0.834406577
541,2023,0.837083492
542,1950,0.610068666
542,1951,0.604419557
542,1952,0.599780976
542,1953,0.593829242
542,1954,0.586689306
542,1955,0.578978035
542,1956,0.571250493
542,1957,0.569108695
542,1958,0.569719242
542,1959,0.570341757
542,1960,0.573383215
542,1961,0.581551886
542,1962,0.595296547
542,1963,0.610551886
542,1964,0.627840141
542,1965,0.643381
542,1966,0.655695821
542,1967,0.665943907
542,1968,0.67151932
542,1969,0.673110765
542,1970,0.677521058
542,1971,0.691232799
542,1972,0.707180705
542,1973,0.718316474
542,1974,0.726443313
542,1975,0.731258591
542,1976,0.732701734
542,1977,0.735760323
542,1978,0.740420723
542,1979,0.743865464
542,1980,0.747439987
542,1981,0.75142848
542,1982,0.754954959
542,1983,0.758737722
542,1984,0.762384625
542,1985,0.765835661
542,1986,0.768891863
542,1987,0.770673532
542,1988,0.770999482
542,1989,0.77235604
542,1990,0.775647983
542,1991,0.780810842
542,1992,0.786921978
542,1993,0.792027311
542,1994,0.796326055
542,1995,0.799511323
542,1996,0.801407915
542,1997,0.802371101
542,1998,0.80385286
542,1999,0.806506035
542,2000,0.809757958
542,2001,0.813205752
542,2002,0.816094248
542,2003,0.817832782
542,2004,0.818915962
542,2005,0.819058064
542,2006,0.819675138
542,2007,0.822352272
542,2008,0.826176635
542,2009,0.83026622
542,2010,0.834022512
542,2011,0.837045723
542,2012,0.839708026
542,2013,0.842442773
542,2014,0.84542294
542,2015,0.848764255
542,2016,0.852682149
542,2017,0.856404861
542,2018,0.860601324
542,2019,0.864961438
542,2020,0.867924771
542,2021,0.87069199
542,2022,0.873472689
542,2023,0.875998053
543,1950,0.647795509
543,1951,0.644586097
543,1952,0.642158125
543,1953,0.638479777
543,1954,0.63399062
543,1955,0.629010824
543,1956,0.623965175
543,1957,0.623800379
543,1958,0.625810276
543,1959,0.627298664
543,1960,0.630559274
543,1961,0.638184535
543,1962,0.650206551
543,1963,0.663248794
543,1964,0.677668453
543,1965,0.690589149
543,1966,0.701448275
543,1967,0.711251259
543,1968,0.717958585
543,1969,0.723443024
543,1970,0.732787569
543,1971,0.748361232
543,1972,0.763497796
543,1973,0.773429092
543,1974,0.779892458
543,1975,0.783632079
543,1976,0.785740329
543,1977,0.788495505
543,1978,0.791579197
543,1979,0.794891741
543,1980,0.797705898
543,1981,0.799583453
543,1982,0.801703359
543,1983,0.804480146
543,1984,0.805505687
543,1985,0.805955269
543,1986,0.807098225
543,1987,0.806896942
543,1988,0.805729495
543,1989,0.805330452
543,1990,0.806582792
543,1991,0.810498836
543,1992,0.815698585
543,1993,0.819616527
543,1994,0.822990375
543,1995,0.82624048
543,1996,0.828822356
543,1997,0.83023624
543,1998,0.830824732
543,1999,0.832048266
543,2000,0.835004689
543,2001,0.839200055
543,2002,0.843906996
543,2003,0.847973508
543,2004,0.850105357
543,2005,0.849893975
543,2006,0.849203073
543,2007,0.849926428
543,2008,0.852224459
543,2009,0.856754521
543,2010,0.861639372
543,2011,0.865168913
543,2012,0.868231427
543,2013,0.870909946
543,2014,0.873249356
543,2015,0.875945766
543,2016,0.879017434
543,2017,0.881673214
543,2018,0.883982611
543,2019,0.886624921
543,2020,0.889153324
543,2021,0.891447119
543,2022,0.893078818
543,2023,0.894215798
544,1950,0.683059886
544,1951,0.680811135
544,1952,0.679001197
544,1953,0.676405955
544,1954,0.672904861
544,1955,0.669276906
544,1956,0.665750851
544,1957,0.665451131
544,1958,0.666504042
544,1959,0.667701886
544,1960,0.670421488
544,1961,0.676347548
544,1962,0.685584631
544,1963,0.696078535
544,1964,0.708169773
544,1965,0.719511562
544,1966,0.728975401
544,1967,0.737327144
544,1968,0.743032615
544,1969,0.746745261
544,1970,0.754583013
544,1971,0.767827811
544,1972,0.779729475
544,1973,0.788376177
544,1974,0.79541441
544,1975,0.800063919
544,1976,0.802863584
544,1977,0.805666641
544,1978,0.808195294
544,1979,0.810135484
544,1980,0.81240811
544,1981,0.815866068
544,1982,0.819335159
544,1983,0.82243709
544,1984,0.824823693
544,1985,0.827543153
544,1986,0.829934386
544,1987,0.830817266
544,1988,0.830823013
544,1989,0.832087837
544,1990,0.835614149
544,1991,0.839530712
544,1992,0.842974591
544,1993,0.845872442
544,1994,0.849013411
544,1995,0.852339238
544,1996,0.854617915
544,1997,0.856203731
544,1998,0.85832505
544,1999,0.861152073
544,2000,0.864548149
544,2001,0.868048793
544,2002,0.871197829
544,2003,0.873485751
544,2004,0.874967054
544,2005,0.875453453
544,2006,0.876078705
544,2007,0.87838225
544,2008,0.881097388
544,2009,0.883864916
544,2010,0.886672943
544,2011,0.888826809
544,2012,0.892019876
544,2013,0.89572545
544,2014,0.899083019
544,2015,0.901838688
544,2016,0.90415379
544,2017,0.906163929
544,2018,0.907872554
544,2019,0.909501177
544,2020,0.910936512
544,2021,0.911884779
544,2022,0.912783267
544,2023,0.913704181
545,1950,0.619153415
545,1951,0.614897857
545,1952,0.611526227
545,1953,0.606806336
545,1954,0.601033264
545,1955,0.594667344
545,1956,0.588150852
545,1957,0.5868317
545,1958,0.587795565
545,1959,0.588524014
545,1960,0.591195723
545,1961,0.598853397
545,1962,0.611504075
545,1963,0.625518248
545,1964,0.641426831
545,1965,0.655819722
545,1966,0.667408002
545,1967,0.67750044
545,1968,0.683773096
545,1969,0.687613863
545,1970,0.697050576
545,1971,0.71269605
545,1972,0.725704528
545,1973,0.735420471
545,1974,0.744665523
545,1975,0.750723618
545,1976,0.752924565
545,1977,0.754617494
545,1978,0.755656616
545,1979,0.758025716
545,1980,0.763814197
545,1981,0.769913906
545,1982,0.77461607
545,1983,0.777762409
545,1984,0.779503491
545,1985,0.781003258
545,1986,0.782166353
545,1987,0.782460667
545,1988,0.780012098
545,1989,0.776189901
545,1990,0.776130792
545,1991,0.780556267
545,1992,0.786149278
545,1993,0.790610493
545,1994,0.794434083
545,1995,0.797917683
545,1996,0.800366072
545,1997,0.802321324
545,1998,0.804047376
545,1999,0.805886182
545,2000,0.809535855
545,2001,0.814203334
545,2002,0.817692923
545,2003,0.819537189
545,2004,0.821036365
545,2005,0.822005959
545,2006,0.823643386
545,2007,0.827644412
545,2008,0.831684214
545,2009,0.833910458
545,2010,0.836241098
545,2011,0.839097427
545,2012,0.842110071
545,2013,0.845236829
545,2014,0.848562299
545,2015,0.852185504
545,2016,0.856227125
545,2017,0.860093947
545,2018,0.863731258
545,2019,0.867603416
545,2020,0.871113958
545,2021,0.874706538
545,2022,0.877776714
545,2023,0.880325241
546,1950,0.646707536
546,1951,0.64377736
546,1952,0.641428215
546,1953,0.638178319
546,1954,0.633924283
546,1955,0.629366841
546,1956,0.62495036
546,1957,0.6243197
546,1958,0.625093642
546,1959,0.626579553
546,1960,0.629507882
546,1961,0.636134465
546,1962,0.646702367
546,1963,0.658622089
546,1964,0.672774288
546,1965,0.685763506
546,1966,0.696490118
546,1967,0.705847369
546,1968,0.712309749
546,1969,0.716839631
546,1970,0.726840749
546,1971,0.742531088
546,1972,0.755068095
546,1973,0.761910778
546,1974,0.766134639
546,1975,0.769436905
546,1976,0.771330946
546,1977,0.772915957
546,1978,0.77422076
546,1979,0.775215798
546,1980,0.777323488
546,1981,0.781822241
546,1982,0.787678224
546,1983,0.792602382
546,1984,0.795959376
546,1985,0.800044693
546,1986,0.804624226
546,1987,0.807240707
546,1988,0.80845305
546,1989,0.809766133
546,1990,0.811642759
546,1991,0.814707018
546,1992,0.818257224
546,1993,0.821266319
546,1994,0.823769566
546,1995,0.825850353
546,1996,0.827325038
546,1997,0.828893191
546,1998,0.830858082
546,1999,0.832980689
546,2000,0.835810121
546,2001,0.838295384
546,2002,0.840464786
546,2003,0.842207039
546,2004,0.843684253
546,2005,0.844079415
546,2006,0.844230201
546,2007,0.846938184
546,2008,0.851790983
546,2009,0.855928961
546,2010,0.859250517
546,2011,0.861697788
546,2012,0.864599914
546,2013,0.867622529
546,2014,0.870951583
546,2015,0.874538482
546,2016,0.878083966
546,2017,0.881449199
546,2018,0.884566466
546,2019,0.887629168
546,2020,0.890157691
546,2021,0.892430216
546,2022,0.894506428
546,2023,0.896480571
547,1950,0.53338677
547,1951,0.527105053
547,1952,0.522469008
547,1953,0.515744289
547,1954,0.507648252
547,1955,0.498462196
547,1956,0.488731918
547,1957,0.487047435
547,1958,0.489340329
547,1959,0.490952764
547,1960,0.495142393
547,1961,0.5060719
547,1962,0.524067729
547,1963,0.542997757
547,1964,0.563472932
547,1965,0.58126567
547,1966,0.595410873
547,1967,0.607430737
547,1968,0.613668111
547,1969,0.61490596
547,1970,0.619391072
547,1971,0.632190915
547,1972,0.646664884
547,1973,0.658032243
547,1974,0.667997974
547,1975,0.675372423
547,1976,0.67934289
547,1977,0.683617173
547,1978,0.686797847
547,1979,0.687057433
547,1980,0.689457686
547,1981,0.694124408
547,1982,0.698310792
547,1983,0.702720283
547,1984,0.706527518
547,1985,0.71133604
547,1986,0.715616201
547,1987,0.716157381
547,1988,0.713808947
547,1989,0.711864667
547,1990,0.712057722
547,1991,0.714504704
547,1992,0.71846995
547,1993,0.722328922
547,1994,0.726091606
547,1995,0.730570274
547,1996,0.733054957
547,1997,0.733074637
547,1998,0.733935012
547,1999,0.736369457
547,2000,0.741681583
547,2001,0.748636976
547,2002,0.752853554
547,2003,0.754735885
547,2004,0.755331986
547,2005,0.752225529
547,2006,0.74791574
547,2007,0.750709416
547,2008,0.759721793
547,2009,0.769724807
547,2010,0.777677985
547,2011,0.783987305
547,2012,0.789267681
547,2013,0.792790647
547,2014,0.795910324
547,2015,0.799418477
547,2016,0.803055953
547,2017,0.806214172
547,2018,0.809070167
547,2019,0.812304336
547,2020,0.815704234
547,2021,0.819365844
547,2022,0.822897548
547,2023,0.825785613
548,1950,0.606182373
548,1951,0.602189996
548,1952,0.599055528
548,1953,0.594646452
548,1954,0.58932142
548,1955,0.583444075
548,1956,0.577534594
548,1957,0.576855767
548,1958,0.578597917
548,1959,0.579925477
548,1960,0.583290861
548,1961,0.591393839
548,1962,0.604326765
548,1963,0.618453899
548,1964,0.634202802
548,1965,0.648328336
548,1966,0.659994194
548,1967,0.670168846
548,1968,0.676533988
548,1969,0.680224196
548,1970,0.687520024
548,1971,0.700719105
548,1972,0.713458048
548,1973,0.721839835
548,1974,0.728533957
548,1975,0.733519485
548,1976,0.735355527
548,1977,0.736824327
548,1978,0.737592192
548,1979,0.737764629
548,1980,0.740760937
548,1981,0.745706688
548,1982,0.749742868
548,1983,0.753611611
548,1984,0.755884701
548,1985,0.758070161
548,1986,0.761155582
548,1987,0.762397782
548,1988,0.761288716
548,1989,0.759729745
548,1990,0.759869218
548,1991,0.762975694
548,1992,0.767353702
548,1993,0.771481387
548,1994,0.775363918
548,1995,0.778010493
548,1996,0.779804006
548,1997,0.781163656
548,1998,0.782561419
548,1999,0.785459152
548,2000,0.789972944
548,2001,0.794623177
548,2002,0.79754529
548,2003,0.798891052
548,2004,0.799556834
548,2005,0.799207061
548,2006,0.798984013
548,2007,0.801590195
548,2008,0.807496572
548,2009,0.814377036
548,2010,0.819734341
548,2011,0.823753681
548,2012,0.827444435
548,2013,0.830931664
548,2014,0.834068187
548,2015,0.837189407
548,2016,0.840624691
548,2017,0.843519069
548,2018,0.846677501
548,2019,0.850816767
548,2020,0.85447979
548,2021,0.857694319
548,2022,0.860568463
548,2023,0.863179711
549,1950,0.61994279
549,1951,0.615181334
549,1952,0.61113868
549,1953,0.605983922
549,1954,0.599484249
549,1955,0.59258566
549,1956,0.585666253
549,1957,0.583453625
549,1958,0.583432431
549,1959,0.583739235
549,1960,0.586150285
549,1961,0.593098119
549,1962,0.605133343
549,1963,0.618970747
